Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"H Amini, M Bichuch, Z Feinstein","Decentralized payment clearing using blockchain and optimal bidding",2023,"European Journal of Operational …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0377221722009729","https://scholar.google.com/scholar?cites=3665135206315572188&as_sdt=2005&sciodt=0,5&hl=en",738,"2024-07-30 23:13:48","","","","",,,,,10,10.00,3,3,1,"… Decentralized finance, ie the replacement of traditional … denominated terms) in decentralized finance has grown roughly … One advantage of decentralized systems is their resilience to …","https://arxiv.org/pdf/2109.00446","https://scholar.google.com/scholar?q=related:3Ls3Kg0t3TIJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
1,"FH Healey, R Hanna, H Attalla","Decentralization and decentralized education finance in Egypt (2007-2013)",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Ru7XEAAAQBAJ&oi=fnd&pg=PP1&dq=defi%7Cdecentralized+finance&ots=fm4Gpcs3KU&sig=Htz5OB8n7GlsiIUX1elE3KwPL7Y","https://scholar.google.com/scholar?cites=11251389303732669326&as_sdt=2005&sciodt=0,5&hl=en",739,"2024-07-30 23:13:48","BOOK","","","",,,,,1,0.13,0,3,8,"… of decentralized education finance to Egypt. In 2009, 8.4 M Egyptian pounds (EGP) of the Government of Egypt’s (GOE) budget was decentralized … had been decentralized nationwide. …","https://books.google.com/books?hl=en&lr=&id=Ru7XEAAAQBAJ&oi=fnd&pg=PP1&dq=defi%7Cdecentralized+finance&ots=fm4Gpcs3KU&sig=Htz5OB8n7GlsiIUX1elE3KwPL7Y","https://scholar.google.com/scholar?q=related:joudlvX2JJwJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
51,"DW Adams","Transaction costs in decentralized rural financial markets",1995,"… in liberalizing economies: Changing roles for …","books.google.com","https://books.google.com/books?hl=en&lr=&id=z1AosbtjUT4C&oi=fnd&pg=PA249&dq=defi%7Cdecentralized+finance&ots=ewqhLNbtGq&sig=Xcm6XcD2PPxTUX7dkD4SuTnkUpo","https://scholar.google.com/scholar?cites=5084161586547867714&as_sdt=2005&sciodt=0,5&hl=en",740,"2024-07-30 23:13:48","HTML","","","",,,,,51,1.76,51,1,29,"… do without or to rely on self-finance or informal finance. He goes on to argue that expanding this frontier is the primary challenge in developmental finance. One of the major factors that …","https://books.google.com/books?hl=en&lr=&id=z1AosbtjUT4C&oi=fnd&pg=PA249&dq=defi%7Cdecentralized+finance&ots=ewqhLNbtGq&sig=Xcm6XcD2PPxTUX7dkD4SuTnkUpo","https://scholar.google.com/scholar?q=related:QkDfogaSjkYJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
2,"S Nummelin","Risks and benefits of centralized and decentralized cryptocurrency exchanges and services",2022,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/786568/Nummelin_Sami.pdf","https://scholar.google.com/scholar?cites=13312390505494508113&as_sdt=2005&sciodt=0,5&hl=en",741,"2024-07-30 23:13:48","PDF","","","",,,,,2,1.00,2,1,2,"… The thesis takes a close look at the emerging industry of decentralized finance and aims to help those interested in the industry to choose the right platform to get started with. To further …","https://www.theseus.fi/bitstream/handle/10024/786568/Nummelin_Sami.pdf","https://scholar.google.com/scholar?q=related:UXJI96Ecv7gJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
1301,"WE Oates","Fiscal decentralization and economic development",1993,"National tax journal","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/NTJ41789013","https://scholar.google.com/scholar?cites=2226650768508078388&as_sdt=2005&sciodt=0,5&hl=en",742,"2024-07-30 23:13:48","","10.1086/NTJ41789013","","",,,,,1301,41.97,1301,1,31,"… questions of the operation of decentralized finance, but they are clearly matters of great importance. While there is a compelling case, in principle, for decentralized finance, the case is …","","https://scholar.google.com/scholar?q=related:NEnGnxOn5h4J:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
0,"DJ Cumming, N Dombrowski, W Drobetz, ...","Financing Decentralized Digital Platform Growth: The Role of Crypto Funds in Blockchain-based Startups",2024,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4759395","",743,"2024-07-30 23:13:48","","","","",,,,,0,0.00,0,4,1,"Coordination frictions may prevent the efficient adoption and governance of digital platforms. We document that crypto funds (CFs) create value, inter alia, by smoothing such frictions on …","","https://scholar.google.com/scholar?q=related:nBIWHspdXkIJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
0,"R Kumar, S Avasthi, SL Tripathi","Architecture of Blockchain‐Enabled Decentralized Systems",2024,"Decentralized Systems and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394205127.ch3","",744,"2024-07-30 23:13:48","","10.1002/9781394205127.ch3","","",,,,,0,0.00,0,3,1,"… Let us take the example of Decentralized Finance (DeFi), a new innovation in the field of … DeFi now emerged as the new paradigm in the finance industry, offering a range of financial …","","https://scholar.google.com/scholar?q=related:eE8X18faZFwJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
2,"T Bitterli, F Schär","Decentralized exchanges: The profitability frontier of constant product market makers",2023,"2023 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10174947/","https://scholar.google.com/scholar?cites=15847113324139045456&as_sdt=2005&sciodt=0,5&hl=en",745,"2024-07-30 23:13:48","","","","",,,,,2,2.00,1,2,1,"… Schär, “Decentralized finance: On blockchain- and smart contract-based financial markets,” … Monga, “Decentralised finance and automated market making: Predictable loss and optimal …","https://arxiv.org/pdf/2302.05219","https://scholar.google.com/scholar?q=related:UOKqUJtB7NsJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
14,"W Ding, J Li, R Qin, R Kozma, ...","A new architecture and mechanism for decentralized science metamarkets",2023,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10123021/","https://scholar.google.com/scholar?cites=13132391478865746334&as_sdt=2005&sciodt=0,5&hl=en",746,"2024-07-30 23:13:48","","","","",,,,,14,14.00,3,5,1,"… Ross, “How decentralized is the governance of blockchain-based Finance: Empirical evidence from four governance token distributions,” 2021, arXiv:2102.10096. [57] S. Scharnowski …","","https://scholar.google.com/scholar?q=related:ntkovXigP7YJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
2,"L Cetara","Protected Areas: Opportunities for Decentralized Financial Mechanisms?",2015,"Nature Policies and Landscape Policies: Towards an …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-05410-0_43","https://scholar.google.com/scholar?cites=8547247254173137454&as_sdt=2005&sciodt=0,5&hl=en",747,"2024-07-30 23:13:48","","10.1007/978-3-319-05410-0_43","","",,,,,2,0.22,2,1,9,"… argument”: many decentralized sources can build a diverse, … Decentralized institutions enjoying greater freedom in action are … of decentralized sources of finance in Romanian PAs. …","","https://scholar.google.com/scholar?q=related:LjpsqBfsnXYJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
287,"S Ahluwalia, RV Mahto, M Guerrero","Blockchain technology and startup financing: A transaction cost economics perspective",2020,"Technological Forecasting and Social …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0040162519302586","https://scholar.google.com/scholar?cites=14209915866240977591&as_sdt=2005&sciodt=0,5&hl=en",748,"2024-07-30 23:13:48","","","","",,,,,287,71.75,96,3,4,"… ) and transaction costs associated with startup financing are high and often unsurmountable. … -based decentralized system can alleviate these problems in the area of startup financing. …","https://nrl.northumbria.ac.uk/id/eprint/41752/1/TFSC.pdf","https://scholar.google.com/scholar?q=related:twp7ZzHDM8UJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
0,"P Verma, DM Ratnani, S Verma, ...","Decentralized System in Education and Research",2024,"Decentralized Systems …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394205127.ch2","",749,"2024-07-30 23:13:48","","10.1002/9781394205127.ch2","","",,,,,0,0.00,0,4,1,"… Figure 2.3 depicts the centralized and decentralized approaches in education system. • According to recent finance agency mechanisms, more decentralized systems tend to give a …","","https://scholar.google.com/scholar?q=related:KPCKpCUK27EJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
3,"R Andersson, B Söderberg","Financing roads and railways with decentralized real estate taxes: the case of Sweden",2012,"The annals of regional science","Springer","https://link.springer.com/article/10.1007/s00168-009-0348-x","https://scholar.google.com/scholar?cites=3286028904627412233&as_sdt=2005&sciodt=0,5&hl=en",750,"2024-07-30 23:13:48","","10.1007/s00168-009-0348-x","","",,,,,3,0.25,2,2,12,"… new regional order for financing projects: government expenditures for transportation projects should be transferred to regions as well as the real estate tax to finance them. We present …","","https://scholar.google.com/scholar?q=related:CZ377eBRmi0J:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
35,"PB Spahn","Decentralized government and macroeconomic control",1998,"… Congress of the International Institute of Public Finance","Springer","https://link.springer.com/chapter/10.1007/978-4-431-67939-4_8","https://scholar.google.com/scholar?cites=9225337251362359677&as_sdt=2005&sciodt=0,5&hl=en",751,"2024-07-30 23:13:48","","10.1007/978-4-431-67939-4_8","","",,,,,35,1.35,35,1,26,"… the benefits of decentralized government are usually unquestioned (see. however. Tanzi … This is because local accountability calls not only for decentralized decision-making; it typically …","https://documents1.worldbank.org/curated/en/370061468314988622/pdf/383290ove.pdf","https://scholar.google.com/scholar?q=related:fcmhKFr7BoAJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
0,"N Remolina","The Regulatory and Legal Issues of Decentralized Finance",2022,"Singapore Management University School of Law …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4243544","",752,"2024-07-30 23:13:48","","","","",,,,,0,0.00,0,1,2,"… This paper discusses the concept of DeFi and how it challenges the traditional … decentralized applications. Subsequently, the paper analyzes the opportunities and challenges of DeFi …","","https://scholar.google.com/scholar?q=related:y4S_p3WtmuYJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
0,"R OZCAN, M Turgut, A Napari","Choosing solitude in turmoil, herding in the decentralized finance (DeFi) token market: An international perspective",2022,"… Journal of Asian Finance …","scholar.kyobobook.co.kr","https://scholar.kyobobook.co.kr/article/detail/4010036922454","",753,"2024-07-30 23:13:48","","","","",,,,,0,0.00,0,3,2,"… Decentralized Finance (DeFi) Tokens market. This is accomplished by using daily returns of 22 DeFi … The results fail to provide any evidence of herding in the DeFi token market on …","","https://scholar.google.com/scholar?q=related:ev3IMUZcIwUJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
3,"D Florysiak","Utility tokens, markets in crypto assets regulation (MiCAR), and the costs of being public",2024,"The Elgar Companion to Decentralized Finance …","elgaronline.com","https://www.elgaronline.com/edcollchap/book/9781035307760/book-part-9781035307760-11.xml","https://scholar.google.com/scholar?cites=17284829960070178597&as_sdt=2005&sciodt=0,5&hl=en",754,"2024-07-30 23:13:48","","","","",,,,,3,3.00,3,1,1,"… consumers and investors provides a way to finance the platform development. The market … or decentralized crypto exchanges. This activity has spurred the growth of financing the …","","https://scholar.google.com/scholar?q=related:JScDDUUN4O8J:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
11,"H Park, I Ureta, B Kim","Trend analysis of decentralized autonomous organization using big data analytics",2023,"Information","mdpi.com","https://www.mdpi.com/2078-2489/14/6/326","https://scholar.google.com/scholar?cites=5193684434735457350&as_sdt=2005&sciodt=0,5&hl=en",755,"2024-07-30 23:13:48","HTML","","","",,,,,11,11.00,4,3,1,"Decentralized Autonomous Organizations (DAOs) have gained widespread attention in academia and industry as potential future models for decentralized … related to finance, gaming, …","https://www.mdpi.com/2078-2489/14/6/326","https://scholar.google.com/scholar?q=related:RuTh33msE0gJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
2,"T Walters, N Rai, S Esterly, S Cox, T Reber, ...","… . Executive summary; volume 1, engaging the private sector in expanding access to electricity; volume 2, case studies to public-private models to finance decentralized …",2015,"","osti.gov","https://www.osti.gov/biblio/1225524","https://scholar.google.com/scholar?cites=16877399037778321958&as_sdt=2005&sciodt=0,5&hl=en",756,"2024-07-30 23:13:48","","","","",,,,,2,0.22,0,6,9,"… From solar lighting to minigrids, decentralized energy can provide … and “decentralized energy” refer to electricity generation that occurs on-site or near the load it serves. A decentralized …","https://www.osti.gov/servlets/purl/1225524","https://scholar.google.com/scholar?q=related:JuJLKwGROOoJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
17,"A Khaki, M Prasad, S Al-Mohamad, W Bakry, ...","Re-evaluating portfolio diversification and design using cryptocurrencies: Are decentralized cryptocurrencies enough?",2023,"… Business and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S0275531922002094","https://scholar.google.com/scholar?cites=3440993877232342499&as_sdt=2005&sciodt=0,5&hl=en",757,"2024-07-30 23:13:48","","","","",,,,,17,17.00,3,5,1,"… of centralized and decentralized cryptocurrencies across … Moreover, we find that decentralized cryptocurrencies offer … , Chainlink, and Ethereum (all decentralized) offer the highest …","","https://scholar.google.com/scholar?q=related:41W6PrPdwC8J:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
4,"D Plaatjies","Decentralized co-operative governance of the public health system in South Africa",2008,"","wiredspace.wits.ac.za","https://wiredspace.wits.ac.za/items/eb39043e-6f3e-4aa8-9d19-4b1e1d4ed6b3","https://scholar.google.com/scholar?cites=10789671763313246459&as_sdt=2005&sciodt=0,5&hl=en",758,"2024-07-30 23:13:48","","","","",,,,,4,0.25,4,1,16,"… The design of the decentralized co-operative … finance and health sectors, as a case study or lens through which policy design and implementation is examined within a decentralized …","","https://scholar.google.com/scholar?q=related:-0BZd02dvJUJ:scholar.google.com/&scioq=defi%7Cdecentralized+finance&hl=en&as_sdt=0,5"
